 Date, Latitude, Longitude, Zonal_Winds, Meridional_Winds, Humidity, Air_Temp, Sea_Surface_Temp
970210,0,165,-3.5,-0.5,76.2,28.26,29.91
970210,-0.03,-170.05,-8.6,-0.1,72.4,27.25,27.31
970210,1.98,-125.09,-4.7,3.1,85.3,25.34,25.5
970210,1.99,-154.97,-6.5,-1.2,84.3,25.68,25.99
970210,2.03,156.01,-4.1,2.8,85.8,28.24,29.61
970210,1.99,164.97,-5,-1.1,81.3,28.12,29.87
970210,1.97,-95.03,0.8,1.9,83.1,26.18,26.86
970210,-2.02,-139.96,-6.5,-0.7,75.1,25.85,25.96
970210,-1.98,-155.02,-7.1,-1.6,79.7,26.44,26.69
970210,-2,156,0.9,1.3,76.1,28.45,29.94
970210,-1.93,164.34,-3.8,-0.3,79.1,28.96,30.02
970210,-2.16,-170.04,-8.3,-2.9,81.1,27.66,27.8
970210,-2.01,-179.99,-7.9,-1,70.8,28.44,28.91
970210,4.91,-139.85,-6,-0.1,82.9,25.9,26.66
970210,4.99,-154.92,-8.2,-3.4,90.5,25.7,27.1
970210,5,156.07,-4.3,0.5,84.6,27.58,29.39
970210,5.04,165,-6.2,-1,83.1,28.23,29.59
970210,5.01,-94.96,-1.1,-1.6,80.8,26.39,27.71
970210,-5,-110.01,-6.2,2,85.9,24.26,25.1
970210,-4.99,-139.91,-6.3,-2.4,74.4,26.72,27.08
970210,-4.98,-154.99,-5.5,-4.9,75.4,27.16,27.75
970210,-5.01,156,-0.1,-0.7,74.6,29.26,30.3
970210,-4.99,165.21,-2.6,0.5,73.9,28.78,30.23
970210,-4.99,-169.99,-8.2,-1.4,75.7,28.39,28.63
970210,-5.03,-179.9,-6.1,-3.7,71.4,28.88,29.58
970210,-5.01,-95.09,-3,3.1,77,25.08,25.54
970210,8.03,-125.02,-4.7,-0.8,82.2,24.89,26.25
970210,7.95,-155,-7.1,-7.3,78.3,26.89,27.45
970210,8.01,155.98,-7.1,-1.9,79.2,28.07,28.94
970210,8.01,165.01,-7.6,-3.6,82.3,28.2,28.75
970210,8.01,-170.04,-8.8,-4.6,77.7,28.13,28.51
970210,8.05,-94.94,-3.5,-2.8,81.3,26.4,27.05
970210,-8.06,-109.92,-5,1.8,81.5,25.42,25.52
970210,-7.97,-125.02,-7.7,-1.3,79.8,26.03,26.11
970210,-8.29,-154.97,-4.3,-3.3,80.9,27.13,28.55
970210,-8.02,-170.02,-6.7,-1.8,73.8,28.52,29.11
970210,-8,-95.12,-3.8,3.2,80.4,25.15,25.74
970210,9,-140.28,-7.1,-6.2,87.4,25.38,26.17
970211,0.09,-110.01,-4.9,1.7,85.6,24.07,24.18
970211,0,-140.02,-6.9,-0.7,79.6,25.07,25.76
970211,0,-155.04,-7.8,-1.1,79.7,25.73,25.88
970211,0,156.14,-0.2,-1.4,77.4,27.6,29.61
970211,0,165,-4.9,-1.8,77.9,28.04,29.77
970211,-0.02,-170.05,-7.4,0.1,72.4,27.13,27.4
970211,0,-179.93,-7.8,-1.4,72.7,27.87,28.38
970211,1.98,-125.07,-6.4,1.2,85.3,25.42,25.84
970211,1.99,-154.97,-8.2,0.9,78.5,26.08,26.11
970211,2.03,156.01,-2.8,-1.8,84.3,27.15,29.54
970211,2,164.96,-5.3,-0.2,83.7,27.69,29.73
970211,1.94,-95.02,0.6,3.8,83.1,26.41,26.88
970211,-2.01,-139.95,-7.2,-1.4,75.1,26.01,25.94
970211,-1.98,-155.01,-7.3,-1.7,79.3,26.51,26.91
970211,-2,156,0.1,-1.2,78.9,28.17,29.99
970211,-1.93,164.33,-1.8,-0.2,84,28.22,29.99
970211,-2.17,-170.03,-6.9,-2.7,78.5,27.38,27.8
970211,-2.01,-179.99,-7.6,-3,73.3,28.32,28.72
970211,4.92,-139.85,-5.6,1.3,85.7,25.23,26.7
970211,5,-154.92,-8.9,-1.7,94.1,24.91,27.01
970211,5,156.07,-4.2,-2.7,81.9,28.09,29.56
970211,5.01,-94.96,-3.9,-2.5,82.5,26.67,27.42
970211,-5,-110.01,-5.5,1.1,84.4,24.1,25.18
970211,-4.99,-139.9,-8.2,-1.6,75.6,26.99,27.11
970211,-4.97,-154.99,-6.5,-1.9,77.4,27.36,27.97
970211,-5.01,156.01,1.3,-0.2,78.4,28.72,30.26
970211,-5,165.21,-3.1,0.3,73.9,28.9,30.21
970211,-4.99,-170,-5.4,-2.9,79.8,27.96,28.59
970211,-5.03,-179.9,-6.4,-2.8,77.5,28.4,29.4
970211,-5.01,-95.09,-3.7,3.8,78.7,25.2,25.57
970211,8.03,-125.01,-3.8,-2,82.2,25.61,26.2
970211,7.94,-155,-7.3,-7.2,77.5,26.97,27.41
970211,8.01,165.01,-6.7,-7.2,79.9,28.04,28.83
970211,8.01,-170.04,-8.5,-5.7,74.3,28.05,28.46
970211,8.05,-94.94,-5.6,-3.9,78.4,26.8,27.07
970211,-8.05,-109.92,-5.1,1.6,80,25.57,25.57
970211,-7.97,-125.02,-7.1,-1.6,80.6,25.99,26.11
970211,-8.29,-154.97,-5.2,-2.3,77.8,27.09,28.54
970211,-8.01,-170.03,-8,0,76.3,28.6,29.14
970211,-8,-95.12,-4.1,3.5,81.1,25.3,25.74
970211,9.01,-140.26,-7.6,-4.1,90.9,24.91,26.42
970212,0.09,-110.01,-3.7,2.9,86,24.16,24.22
970212,0,-140.01,-6.8,-1.5,80.3,25.08,25.59
970212,-0.01,-155.04,-7.7,-1.9,79.7,25.73,25.83
970212,0,156.14,0.6,-2.2,74.5,27.95,29.61
970212,0,165,-3.5,-0.2,73,28.94,29.82
970212,-0.02,-170.06,-7.2,1.4,74,27.13,27.48
970212,0,-179.93,-5.8,0.9,71.1,27.67,28.37
970212,1.96,-125.09,-7.1,1.5,87.6,25.19,25.98
970212,1.99,-154.98,-8.4,-0.5,76.5,26.04,26.15
970212,2.03,156.02,-1.9,-2.4,83.6,27.58,29.55
970212,2.01,164.96,-3.2,-0.3,79,28.7,29.75
970212,1.94,-95.01,0.1,4.8,85.6,26.22,26.54
970212,-2.02,-139.95,-7.4,-1.2,77.6,25.74,25.91
970212,-1.98,-155.02,-7.5,-2.1,80.1,26.67,27.01
970212,-2,155.99,2.2,-2.4,79.7,27.77,29.96
970212,-1.93,164.33,-1.2,1,80.6,28.89,30.28
970212,-2.16,-170.03,-6.9,-2.7,78.9,27.31,27.73
970212,-2.01,-179.99,-6,-1.6,71.2,28.16,28.5
970212,4.92,-139.84,-5.4,1.3,80.5,26.21,26.76
970212,5,-154.92,-7.7,1,84.6,26.14,26.87
970212,4.98,156.07,-4.7,-3.3,80.3,27.97,29.54
970212,5.05,165,-4.7,-1.7,86.3,27.01,29.49
970212,5.01,-94.96,-0.2,2.8,83.3,26.19,27.15
970212,-4.99,-110.01,-5.8,2,82.5,24.18,25.25
970212,-4.99,-139.91,-8.3,-2.2,76.8,26.76,27.11
970212,-4.98,-154.99,-7.6,-3.9,76.6,27.63,28.01
970212,-5.01,156.01,3,-2,78.1,28.95,30.27
970212,-5,165.21,-1.9,1,79.3,28.03,30.11
970212,-4.99,-170,-5.7,-3.6,76.1,28.04,28.5
970212,-5.02,-179.91,-3.5,-2.9,75,28.8,29.37
970212,-5.01,-95.09,-4.9,5.2,78.2,25.32,25.8
970212,8.02,-125.01,-6.2,-4.9,81.8,26.08,26.24
970212,7.95,-155,-7.1,-6.1,80.4,26.89,27.38
970212,8,165,-7,-4.7,73.8,28.44,28.79
970212,8.02,-170.05,-9.4,-3.3,75.1,28.01,28.39
970212,8.06,-94.94,-6.4,-2.2,78,26.56,27.04
970212,-8.05,-109.92,-6.4,1.6,83,25.65,25.57
970212,-7.97,-125.02,-7.5,-1.3,82.2,25.99,26.09
970212,-8.28,-154.97,-5.2,-4.5,75.1,28.22,28.52
970212,-8.02,-170.03,-5.1,-2.3,76.7,28.08,29.2
970212,-8.01,-95.12,-4.1,4.5,79.3,25.22,25.74
970212,8.99,-140.28,-8.6,-5.5,88.2,25.42,26.41
970213,0.09,-110.01,-3.4,3.2,86.4,24.96,24.42
970213,0,-140.01,-7.2,0.1,83.6,25.18,25.52
970213,-0.01,-155.03,-7.8,-2.8,78.9,25.77,25.82
970213,-0.01,156.14,-0.3,-0.7,71.1,28.79,29.91
970213,0,165,-1.1,-1.8,66.9,29.05,30.11
970213,-0.02,-170.05,-7.3,0.5,74.8,27.17,27.43
970213,0,-179.92,-5.1,-3.3,79.1,26.82,28.41
970213,1.97,-125.08,-6.8,3.4,80.6,25.5,26.13
970213,1.98,-154.97,-8.1,-1.4,76,25.96,26.2
970213,2.03,156.01,-3.8,-1.7,84.7,28.55,29.66
970213,2,164.97,-1.9,-2.5,80.6,27.93,29.86
970213,1.97,-94.99,-1.6,4.5,88,25.99,26.65
970213,-2.01,-139.95,-8.1,0.4,78,26.09,25.93
970213,-2,156,2.1,-0.9,75.4,28.69,29.98
970213,-1.93,164.33,1.3,-0.2,81.7,28.3,30.18
970213,-2.16,-170.03,-6.2,-3.3,80,27.31,27.63
970213,-2,-179.99,-3.8,-3.5,73.3,27.8,28.55
970213,4.92,-139.84,-6,-0.1,85.3,26.29,26.79
970213,5,-154.92,-7.6,0.2,80.3,26.58,26.77
970213,4.99,156.08,-5.5,-5,81.9,28.24,29.47
970213,5.01,-94.96,2.2,2.2,80,26.51,27.45
970213,-4.99,-110.01,-6.8,3.2,84,24.41,25.26
970213,-4.98,-139.91,-9,-0.2,77.2,26.87,27.15
970213,-4.98,-154.99,-7.5,-3.7,77.8,27.56,27.77
970213,-5.01,156.01,2.7,-2.2,82.6,27.94,29.95
970213,-5,165.21,3,-0.5,77.2,27.56,29.99
970213,-4.98,-170,-4.5,-5.2,73.3,28,28.46
970213,-5.02,-179.9,-0.2,-5.3,74.2,28.68,29.44
970213,8.03,-125.02,-7.8,-4.4,83.8,25.93,26.27
970213,7.95,-155,-6.5,-2.9,85.7,26.1,27.21
970213,8.01,165.01,-6.7,-5.8,81.1,27.84,28.82
970213,8.01,-170.04,-6.8,-4.9,75.8,27.93,28.51
970213,-8.06,-109.92,-7.3,3.4,80.4,25.81,25.58
970213,-7.97,-125.02,-8.2,-0.4,81.8,26.03,26.05
970213,-8.29,-154.97,-5.9,-3.4,76.3,28.18,28.5
970213,-8.02,-170.03,-0.8,-3.7,77.5,27.72,29.27
970213,-8.01,-95.12,-4.7,3.6,81.5,25.38,25.83
970213,8.99,-140.28,-6.9,-7.9,92.1,24.91,26.42
970214,0.01,-140.02,-7.1,0.2,83.2,25.28,25.5
970214,0,-155.03,-6.2,-1.6,83.7,25.81,25.93
970214,0,156.14,0.9,-0.4,72.4,28.63,30.21
970214,0,165,-4.9,-1.4,76.9,27.92,29.96
970214,-0.03,-170.05,-8.7,-0.5,73.6,27.21,27.41
970214,0.01,-179.92,-5.5,-0.6,81.6,27.26,28.27
970214,-0.02,-94.98,-1,3.4,83.5,25.25,26.12
970214,1.97,-125.08,-7.1,3,80.2,25.42,26.08
970214,1.98,-154.98,-5.4,-1.8,82.3,25.8,26.27
970214,2.04,156.02,-1.7,0.2,86.5,27.81,29.56
970214,2,164.96,-4.5,-0.3,81.3,28.04,29.78
970214,1.98,-94.97,-0.7,0.6,94.9,24.61,26.81
970214,-2.01,-139.96,-7.9,0.6,77.6,26.16,25.98
970214,-1.97,-155.03,-7.1,-0.5,83.2,26.79,26.99
970214,-2,156,2.4,-1.2,72.6,29.25,30.18
970214,-1.93,164.33,-2.2,-2.4,76.8,29.12,30.24
970214,-2.16,-170.03,-7.2,-2.5,80.7,27.46,27.6
970214,-2.01,-180,-4.2,0.5,73.3,28.04,28.95
970214,-1.93,-95.05,-0.9,2.8,83.4,24.8,25.06
970214,4.92,-139.84,-6,2.7,82.9,26.41,26.7
970214,4.99,-154.92,-6.2,-3.6,89.3,25.9,26.62
970214,5,156.08,-6.6,-3.6,85.7,27.5,29.37
970214,5.04,165,-7.6,-3,79.8,28.71,29.44
970214,5.01,-94.96,2.2,-3.5,83.7,26.27,27.36
970214,-4.99,-110.02,-6.7,2.5,83.2,24.41,25.2
970214,-4.99,-139.9,-8.6,0.7,78,26.99,27.19
970214,-4.99,-154.99,-6.9,-1,82,27.36,27.58
970214,-5.01,156.01,3.5,-2.5,82.6,28.25,29.94
970214,-4.99,165.2,0.8,-0.2,75.5,28.35,30.47
970214,-4.98,-169.99,-5.6,-4.1,73.3,28.12,28.44
970214,-5.03,-179.9,-1,-1.7,68.5,28.36,29.49
970214,8.03,-125.01,-7.5,-4,81.8,26.08,26.21
970214,7.95,-155,-7,-6.5,81.6,26.34,27.08
970214,8,165,-8.9,-5.4,76.2,28.44,28.72
970214,8.01,-170.05,-8.2,-4.7,75.5,27.97,28.5
970214,8.05,-94.94,-3.2,-3,80.5,26.56,27.03
970214,-8.06,-109.93,-7.1,2.5,81.9,25.85,25.63
970214,-7.97,-125.02,-8.4,0.9,81.4,26.07,26.05
970214,-8.28,-154.97,-5.5,-0.4,77.8,27.91,28.45
970214,-8.02,-170.03,-2.9,-6.7,72.6,28.52,29.14
970214,-8.01,-95.11,-4.7,2.4,86.3,25.34,25.93
970214,8.98,-140.25,-8.5,-6,90.2,25.5,26.4
970215,0,-140.02,-5.6,-1.6,85.5,25.16,25.59
970215,-0.01,-155.03,-7.2,-2.7,83.7,25.85,26.1
970215,-0.01,156.13,-2.6,-2.6,74.1,28.86,30.16
970215,0,165,-4.4,-1,77.7,28.08,29.9
970215,-0.03,-170.05,-7.7,-2.1,74.8,27.21,27.43
970215,0,-179.93,-8.3,-2.2,77.5,27.62,28.21
970215,-0.02,-94.98,-0.2,4.3,87.4,25.64,26.04
970215,1.98,-125.08,-4.9,2.7,79.8,25.38,26.19
970215,1.98,-154.98,-7.4,-2.1,81.4,26.16,26.3
970215,2.03,156.01,-4,-1.8,86.2,28.24,29.54
970215,2,164.97,-4.8,-0.9,80.9,28.35,29.72
970215,2.01,-94.95,0.4,-0.6,95.7,24.96,26.99
970215,-2.01,-139.95,-6.9,-0.4,79.6,26.16,26.08
970215,-1.98,-155.02,-6.7,-2,84.8,26.75,26.79
970215,-2,156,-1.5,-3.6,72.6,29.37,30.21
970215,-1.93,164.33,-3,-2,82.1,28.53,30.19
970215,-2.16,-170.03,-6.8,-4.6,82.9,27.5,27.65
970215,-2.01,-180,-6.8,-2.1,75.8,28.2,28.84
970215,-1.93,-95.05,-0.3,3.3,86.7,25.2,25.22
970215,4.92,-139.85,-3.7,0.4,82.1,26.21,26.79
970215,5,-154.92,-7.9,-3.1,88.2,26.18,26.74
970215,5,156.07,-6.2,-1.6,85.3,27.35,29.37
970215,5.04,164.99,-6.1,-2,79.8,28.94,29.45
970215,5.01,-94.96,-2.5,-4.5,83.3,26.99,27.18
970215,-4.99,-110.01,-5.4,2.1,86.3,24.37,25.33
970215,-4.99,-139.92,-8.5,0.1,77.2,27.07,27.22
970215,-4.99,-154.99,-6.8,-2.6,79.5,27.63,27.84
970215,-5.01,156.01,3,-4.6,82.6,28.6,30.06
970215,-5,165.21,-2.4,0.4,70.6,29.26,30.53
970215,-4.99,-169.99,-5.9,-5,75.3,28.27,28.55
970215,-5.02,-179.9,-2.7,-4.5,71,28.64,29.7
970215,8.02,-125.01,-3.5,-6.2,81.8,25.97,26.29
970215,7.95,-155,-7,-5.3,81.6,26.89,27.06
970215,8.01,165.01,-8.2,-6.3,81.9,28,28.66
970215,8.01,-170.05,-8.9,-3.8,83.7,27.12,28.51
970215,8.05,-94.94,-5.6,-3.9,83,26.96,27.15
970215,-8.06,-109.92,-6.3,2.6,82.3,25.89,25.7
970215,-7.97,-125.02,-7,0.9,82.6,26.07,26.11
970215,-8.28,-154.97,-4.8,-1.1,80.5,27.56,28.61
970215,-8.02,-170.03,-5,-5.6,76.7,27.88,29.11
970215,9,-140.24,-3.5,-2.5,94,24.25,26.36
970216,0,-140.01,-7.1,-1.6,83.9,25.04,25.52
970216,-0.01,-155.04,-8.2,-1.6,81.7,26.01,25.99
970216,0,156.14,-5.3,-2.7,76.2,29.02,29.91
970216,0,165,-6.2,-3.3,79,28.23,29.92
970216,-0.03,-170.04,-8.3,-1.8,77.2,27.29,27.38
970216,0,-179.92,-7,-3.2,75.5,27.79,28.15
970216,-0.02,-94.97,1.6,3.4,89,25.72,26.02
970216,1.97,-125.08,-4.7,0.5,77.1,25.73,26.34
970216,1.98,-154.97,-7.6,-1.6,80.2,26.16,26.25
970216,2.03,156.01,-5.7,-2.6,86.2,28.43,29.58
970216,2,164.96,-6.1,-3,81.7,27.96,29.72
970216,2,-94.94,-0.4,2.7,93.2,24.69,26.77
970216,-2.01,-139.96,-8.2,-1.6,75.5,26.16,26.11
970216,-1.99,-155.03,-8,-2.2,84,26.71,26.47
970216,-2,156,-3.8,-3.2,76.5,29.41,30.26
970216,-1.93,164.33,-3.9,-2.6,81,29.16,30.17
970216,-2.16,-170.02,-7.1,-4.5,84.4,27.54,27.53
970216,-2.01,-179.99,-6.3,-4.2,75.4,28.08,28.67
970216,-1.93,-95.04,0.2,2.4,87.9,25.36,25.63
970216,4.92,-139.84,-4.9,-1.2,81.3,26.45,26.8
970216,4.96,147.04,-7.1,-1.6,86.2,27.56,29.14
970216,5,-154.92,-7.3,-0.3,84.6,26.73,26.99
970216,4.99,156.07,-7.6,-5.8,81.5,28.94,29.44
970216,5.05,164.99,-6.8,-3.9,79.4,28.9,29.44
970216,5.01,-94.96,-4.1,-3.6,84.5,26.79,26.99
970216,-4.99,-110.01,-3.3,-0.6,89.4,24.3,25.6
970216,-4.99,-139.91,-8.6,-0.1,77.6,26.99,27.22
970216,-4.98,-154.99,-7.1,-3.2,81.5,27.44,27.81
970216,-5.01,156.01,0.1,-3.5,77.3,29.57,30.15
970216,-5,165.21,-1.8,-0.9,73.1,29.14,30.28
970216,-4.99,-170,-7.2,-4.4,77.7,28.35,28.6
970216,-5.03,-179.9,-3.3,-7.3,73,28.84,29.46
970216,-5.04,-95.08,-4.6,4.3,90.6,25.63,26.2
970216,8.02,-125.01,-4.6,-5.2,83.4,25.61,26.21
970216,7.95,-154.99,-6.6,-5.3,84.1,26.66,27.04
970216,8.01,165,-7.9,-7.2,77.4,28.48,28.63
970216,8.02,-170.05,-9.8,-3.4,82.2,27.7,28.48
970216,8.05,-94.94,-4.2,-5.2,83.8,26.88,26.94
970216,-8.06,-109.92,-5.1,2.5,85.2,26.01,25.82
970216,-7.96,-125.01,-6.7,0.2,82.2,26.19,26.24
970216,-8.28,-154.97,-5.9,-3.4,76.3,28.18,28.71
970216,-8.02,-170.03,-5.1,-6.4,73.8,28.64,29.09
970216,8.99,-140.28,-6.9,-4.8,90.5,25.46,26.4
970217,0.01,-140.01,-7.3,-1.7,80.5,25.08,25.53
970217,0,-155.04,-9.2,-1.5,81.7,25.93,26.04
970217,-0.01,156.14,-3.7,-3.3,79.5,28.23,29.95
970217,0,165,-5.2,-2,75.5,28.9,29.88
970217,0,-179.92,-8.6,-0.5,78.3,27.79,28.16
970217,-0.02,-94.97,3.3,2,92.2,25.01,26.02
970217,1.97,-125.09,-3.5,2.8,81,25.5,26.37
970217,1.99,-154.98,-8.5,-1.5,81.4,26.12,26.26
970217,2.03,156.01,-4.4,-3.6,86.5,28.43,29.56
970217,2,164.96,-4,-2.5,82.9,28.23,29.66
970217,1.99,-94.93,-0.7,1.3,84.3,25.87,26.76
970217,-2.02,-139.95,-7.9,-0.4,77.6,26.09,26.11
970217,-1.99,-155.04,-9.3,-1.8,81.6,26.86,26.58
970217,-2.15,-170.04,-9.4,-4.1,81.5,27.7,27.51
970217,-2.01,-179.99,-8.4,-1.8,75,28.24,28.43
970217,-1.93,-95.04,-1.4,2.4,86.3,25.56,25.76
970217,4.91,-139.84,-6.5,0.4,84.9,26.37,26.66
970217,4.95,147.04,-6.6,-3.6,83.7,28.08,29.13
970217,5,-154.92,-7.8,-0.8,84.2,26.69,26.85
970217,5.05,165,-7,-5.3,83.1,28.11,29.44
970217,5.01,-94.96,-2.2,-0.1,87.8,25.75,27.02
970217,-4.99,-110.02,-4.5,2.6,86.3,24.84,25.79
970217,-5,-154.97,-8.4,-1.5,81.1,27.59,27.31
970217,-5,165.21,-0.7,-0.2,73.9,29.18,30.59
970217,-4.99,-170,-8.4,-4.2,76.1,28.47,28.55
970217,-5.03,-179.89,-5.7,-5,73,29,29.38
970217,-5.03,-95.08,-4.4,4.3,86.9,26.09,26.04
970217,8.04,-125.01,-5.7,-4.2,83.4,25.89,26.23
970217,7.95,-155,-7.3,-3.2,87,26.54,26.95
970217,8,165.01,-8.3,-5.7,74.6,28.44,28.58
970217,8.01,-170.05,-9.3,-4.1,83.3,27.82,28.32
970217,8.05,-94.94,-6.1,-4.2,80.5,26.92,26.6
970217,-8.05,-109.92,-6.3,2.4,86,25.97,25.83
970217,-7.96,-125.02,-6.9,0.2,83.8,25.99,26.37
970217,-8.29,-154.96,-6.9,-1,76.3,28.58,28.77
970217,-8.02,-170.02,-6,-4.4,73.8,28.8,29.15
970217,-8.01,-95.12,-5.1,2.8,82.7,25.59,26.04
970217,9,-140.27,-7.6,-6.9,86.7,25.61,26.39
970218,0.01,-140.02,-7.2,-1.6,81.7,25.15,25.6
970218,0,146.99,0.9,-2.4,85.1,27.46,29.56
970218,0,-155.04,-8.8,-2.6,79.3,25.89,26.01
970218,0,156.15,-3.1,-1.1,79.9,28.07,29.75
970218,0,165,-3.7,-2.1,77.2,28.44,29.94
970218,-0.03,-170.05,-9.9,-0.7,76.4,27.21,27.21
970218,0,-179.92,-8.7,-1.3,77.5,27.87,28.02
970218,-0.02,-94.98,0.3,2,87.8,25.6,26.03
970218,1.97,-125.08,-3.8,2.3,84.5,25.38,26.16
970218,2,-154.98,-8.9,-0.2,79.4,26.12,26.21
970218,2.03,156.01,-5.6,-1.6,90.5,27.65,29.61
970218,2,164.96,-4.4,-2.7,85.6,27.54,29.6
970218,1.97,-94.9,1.3,0.7,83.5,26.52,27.35
970218,-2.01,-139.95,-7.5,-0.7,79.2,26.13,26.22
970218,-1.98,-155.02,-8,-2.6,83.2,26.55,26.56
970218,-2.01,156,-1.3,-1.6,78.1,28.61,30.26
970218,-1.93,164.33,-1.9,-2,79.5,29.4,30.55
970218,-2.16,-170.04,-9.2,-2.5,83.7,27.77,27.52
970218,-2,-180,-8.5,-2.2,75.8,28.24,28.28
970218,-1.93,-95.04,-1.9,1.9,87.1,25.68,25.76
970218,4.92,-139.85,-7.9,-1.5,89.8,25.19,26.58
970218,4.96,147.04,-4.9,-6.2,78.4,28.87,29.16
970218,5,-154.91,-7.3,-1.7,88.2,26.62,26.78
970218,5,156.08,-6.6,-5.7,80.3,28.98,29.44
970218,5.05,164.99,-5.9,-2.9,85.1,27.8,29.37
970218,5.02,-94.96,-3,-2,82.9,26.39,27.08
970218,-4.98,-110.01,-6.4,3.5,84.8,24.84,25.73
970218,-4.99,-139.91,-8.8,-0.5,77.2,26.95,27.25
970218,-4.99,-154.98,-8.6,-1.9,80.7,27.48,27.29
970218,-5.01,156.01,1.6,-2.9,81.5,28.75,30.25
970218,-5,165.21,1.2,-1.4,76.8,28.66,30.93
970218,-4.99,-170,-8.3,-2.5,77.7,28.47,28.45
970218,-5.03,-179.89,-6.3,-5.1,75,29.12,29.25
970218,-5.03,-95.08,-4.5,3.5,87.7,25.97,26.19
970218,8.03,-125.01,-7.2,-2.8,86.7,24.69,26.24
970218,7.95,-155,-8,-5.3,85.7,26.66,26.84
970218,8,165.01,-7.9,-4.1,77.8,28.44,28.45
970218,8.01,-170.05,-8.2,-2.2,85.6,27.47,28.37
970218,8.05,-94.93,-8,-3.1,76.4,26.8,26.53
970218,-7.97,-125.03,-8.2,1.7,81.8,26.19,26.31
970218,-8.28,-154.97,-7.5,-1.9,74.7,28.69,28.75
970218,-8.02,-170.02,-7.7,-3.3,75.4,28.68,29.18
970218,-8.01,-95.11,-5.3,2.8,83.5,25.55,26.1
970218,9,-140.27,-7.2,-7,83.2,25.57,26.29
970219,0.01,-140.02,-6.8,-1.7,81.6,25.15,25.64
970219,0,146.99,3,0.4,89.3,26.34,28.91
970219,0,-155.03,-7.7,-2.3,80.1,25.77,25.95
970219,0,156.15,-0.2,-1.8,77.8,28.31,29.89
970219,0,165,-4.5,-3.1,74,29.33,30.03
970219,-0.03,-170.05,-9.4,-2.4,71.9,27.13,27.05
970219,-0.03,-94.97,-0.3,1.3,85.5,26.3,27.25
970219,1.96,-125.07,-4.1,-0.9,84.9,25.34,26.12
970219,1.99,-154.97,-7.8,-0.4,77.7,26.04,26.18
970219,2.03,156.01,-1.8,-2.2,87.6,28.24,29.66
970219,2,164.97,-5.2,-2.7,80.2,29.01,29.72
970219,1.95,-94.85,0.4,-0.1,79.9,27.21,27.96
970219,-2.01,-139.96,-7.1,-0.4,78,26.09,26.36
970219,-1.97,-155.03,-6.8,-2.6,84.4,26.36,26.52
970219,-2,156,0.8,-1.3,76.5,29.33,30.41
970219,-1.92,164.33,-2.3,-3.8,78.7,29.59,30.41
970219,-2.16,-170.03,-8.1,-4.5,84.1,27.54,27.55
970219,-2,-180,-6.9,-3.9,77.4,28.12,28.22
970219,-1.93,-95.04,-1.5,-0.2,85.4,25.72,25.93
970219,4.92,-139.84,-5.3,0.2,88.6,25.59,26.19
970219,4.95,147.04,-3.9,-5.7,79.6,28.95,29.17
970219,5,-154.91,-6.8,-0.6,91.3,25.9,26.74
970219,5,156.07,-4.1,-3.6,86.9,27.58,29.35
970219,5.05,165,-5.8,-2.3,83.9,28.23,29.38
970219,5.01,-94.96,-3.3,-2.8,84.1,26.43,27.44
970219,-4.98,-110.02,-6.2,3.1,82.1,24.76,25.73
970219,-4.99,-139.91,-7.7,-1.1,77.6,26.84,27.28
970219,-4.98,-154.99,-7.1,-2.3,80.3,27.44,27.32
970219,-5.01,156.01,3.6,-2.9,79.2,29.41,30.34
970219,-5.01,165.21,4.1,-1.8,83,27.83,30.33
970219,-4.99,-169.99,-7.8,-2.8,83,27.88,28.36
970219,-5.03,-179.9,-5,-4.9,76.3,28.96,29.25
970219,-5.03,-95.08,-5.2,1,91.9,25.47,26.44
970219,8.03,-125.01,-7.6,-4.6,83,25.73,26.15
970219,7.95,-155,-7.5,-6,82.9,26.7,26.76
970219,8.02,164.99,-7.2,-6.5,83.1,28.36,28.56
970219,8.01,-170.05,-8.3,-3,86.7,27.16,28.43
970219,8.05,-94.94,-8.1,-2.1,78.8,26.44,26.41
970219,-7.96,-125.02,-7.1,-0.1,80.6,26.19,26.29
970219,-8.28,-154.96,-6,-1.1,75.9,28.38,28.61
970219,-8.01,-95.11,-6.3,2.8,83.5,25.63,26.11
970219,9,-140.27,-8.1,-6,90.5,25.5,26.39
970220,0.01,-140.02,-6.7,-1.1,84.8,25.07,25.67
970220,0.01,146.99,7.3,-2.5,86.2,27.46,29.11
970220,-0.01,-155.03,-6.4,-1.3,82.1,25.6,25.94
970220,0,156.15,2,-1.5,76.6,28.75,30.11
970220,0,165,-6.9,-0.4,73.3,29.41,29.89
970220,-0.03,-170.05,-8.4,-1.3,72.4,26.93,26.98
970220,0,-179.93,-9.5,-2.5,73.1,27.71,27.84
970220,-0.03,-94.98,-1,1.1,82.7,26.69,27.49
970220,2,-154.97,-6.3,0,80.6,25.92,26.15
970220,2.02,156.02,-1,-2.8,88.7,27.77,29.9
970220,2,164.97,-6,0.5,81.3,28.7,29.68
970220,1.92,-94.8,-0.6,0.8,86,26.83,27.81
970220,-2.01,-139.96,-7.8,1.4,76.3,26.32,26.4
970220,-1.97,-155.04,-6.9,-2,79.7,26.59,26.81
970220,-2,156,2.8,-1.2,78.9,28.89,30.33
970220,-1.93,164.33,-4.3,-1.3,81.7,28.81,30.22
970220,-2.16,-170.02,-6.7,-3.8,83.3,27.38,27.68
